Julius Randle,28,NYK,PF,77,77,35.5,8.5,18.6,0.459,2.8,8.3,0.343,5.7,10.3,0.553,5.2,6.9,0.757,1.8,8.1,10,4.1,0.6,0.3,2.8,25.1,randlju01
De'Aaron Fox,25,SAC,PG,73,73,33.4,9.3,18.2,0.512,1.6,5,0.324,7.7,13.2,0.584,4.7,6,0.78,0.5,3.6,4.2,6.1,1.1,0.3,2.5,25,foxde01
Zach LaVine,27,CHI,SG,77,77,35.9,8.7,18,0.485,2.6,7.1,0.375,6.1,11,0.556,4.7,5.6,0.848,0.5,3.9,4.5,4.2,0.9,0.2,2.5,24.8,lavinza01
Brandon Ingram,25,NOP,SF,45,45,34.2,9,18.6,0.484,1.4,3.6,0.39,7.6,14.9,0.507,5.3,6,0.882,0.5,5,5.5,5.8,0.7,0.4,3.3,24.7,ingrabr01
Anthony Edwards,21,MIN,SG,79,79,36,8.9,19.5,0.459,2.7,7.3,0.369,6.3,12.2,0.513,4,5.3,0.756,0.6,5.2,5.8,4.4,1.6,0.7,3.3,24.6,edwaran01
DeMar DeRozan,33,CHI,SF,74,74,36.2,8.9,17.6,0.504,0.6,1.9,0.324,8.3,15.7,0.526,6.2,7.1,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,24.5,derozde01
Nikola Jokić,27,DEN,C,69,69,33.7,9.4,14.8,0.632,0.8,2.2,0.383,8.5,12.7,0.675,4.9,6,0.822,2.4,9.4,11.8,9.8,1.3,0.7,3.6,24.5,jokicni01
Pascal Siakam,28,TOR,PF,71,71,37.4,8.9,18.5,0.48,1.3,4,0.324,7.6,14.5,0.523,5.2,6.7,0.774,1.8,6,7.8,5.8,0.9,0.5,2.4,24.2,siakapa01
Jalen Brunson,26,NYK,PG,68,68,35,8.6,17.6,0.491,2,4.7,0.416,6.7,12.8,0.519,4.8,5.8,0.829,0.6,3,3.5,6.2,0.9,0.2,2.1,24,brunsja01
Paul George,32,LAC,SF,56,56,34.6,8.2,17.9,0.457,2.8,7.6,0.371,5.4,10.3,0.521,4.6,5.3,0.871,0.8,5.3,6.1,5.1,1.5,0.4,3.1,23.8,georgpa01
Kawhi Leonard,31,LAC,SF,52,50,33.6,8.6,16.8,0.512,2,4.8,0.416,6.6,11.9,0.551,4.7,5.4,0.871,1.1,5.4,6.5,3.9,1.4,0.5,1.7,23.8,leonaka01
LaMelo Ball,21,CHO,PG,36,36,35.2,8.2,20,0.411,4,10.6,0.376,4.2,9.4,0.45,2.8,3.4,0.836,1.2,5.3,6.4,8.4,1.3,0.3,3.6,23.3,ballla01
Bradley Beal,29,WAS,SG,50,50,33.5,8.9,17.6,0.506,1.6,4.4,0.365,7.3,13.2,0.552,3.8,4.6,0.842,0.8,3.1,3.9,5.4,0.9,0.7,2.9,23.2,bealbr01
Kristaps Porziņģis,27,WAS,C,65,65,32.6,7.8,15.7,0.498,2.1,5.5,0.385,5.7,10.2,0.559,5.4,6.4,0.851,1.8,6.6,8.4,2.7,0.9,1.5,2.1,23.2,porzikr01
Jimmy Butler,33,MIA,PF,64,64,33.4,7.5,13.9,0.539,0.6,1.6,0.35,6.9,12.3,0.564,7.4,8.7,0.85,2.2,3.7,5.9,5.3,1.8,0.3,1.6,22.9,butleji01
Jalen Green,20,HOU,SG,76,76,34.2,7.4,17.9,0.416,2.5,7.3,0.338,5,10.6,0.471,4.8,6.1,0.786,0.6,3.2,3.7,3.7,0.8,0.2,2.6,22.1,greenja05
Keldon Johnson,23,SAS,SF,63,63,32.7,8,17.7,0.452,2.1,6.5,0.329,5.9,11.2,0.523,3.9,5.2,0.749,0.9,4.2,5,2.9,0.7,0.2,2.1,22,johnske04
Klay Thompson,32,GSW,SF,69,69,33,7.9,18.1,0.436,4.4,10.6,0.412,3.6,7.6,0.47,1.7,1.9,0.879,0.6,3.6,4.1,2.4,0.7,0.4,1.8,21.9,thompkl01
Bojan Bogdanović,33,DET,PF,59,59,32.1,7.3,14.9,0.488,2.5,6,0.411,4.8,9,0.539,4.5,5.1,0.884,0.6,3.2,3.8,2.6,0.6,0.1,2.3,21.6,bogdabo02
Darius Garland,23,CLE,PG,69,69,35.5,7.6,16.4,0.462,2.4,6,0.41,5.1,10.4,0.492,4,4.7,0.863,0.4,2.3,2.7,7.8,1.2,0.1,2.9,21.6,garlada01
Desmond Bane,24,MEM,SG,58,58,31.7,7.8,16.2,0.479,2.9,7,0.408,4.9,9.2,0.534,3.1,3.5,0.883,0.7,4.3,5,4.4,1,0.4,2.2,21.5,banede01
Kyle Kuzma,27,WAS,PF,64,64,35,8,17.8,0.448,2.5,7.5,0.333,5.5,10.3,0.533,2.7,3.7,0.73,0.9,6.4,7.2,3.7,0.6,0.5,3,21.2,kuzmaky01
Terry Rozier,28,CHO,SG,63,63,35.3,7.8,18.9,0.415,2.6,8,0.327,5.2,10.8,0.48,2.8,3.5,0.809,0.8,3.3,4.1,5.1,1.2,0.3,2.1,21.1,roziete01
Anfernee Simons,23,POR,SG,62,62,35,7.5,16.9,0.447,3.4,9.1,0.377,4.1,7.8,0.528,2.6,2.9,0.894,0.3,2.3,2.6,4.1,0.7,0.2,2.1,21.1,simonan01
James Harden,33,PHI,PG,58,58,36.8,6.4,14.5,0.441,2.8,7.2,0.385,3.6,7.3,0.495,5.4,6.2,0.867,0.7,5.4,6.1,10.7,1.2,0.5,3.4,21,hardeja01
CJ McCollum,31,NOP,PG,75,75,35.3,7.8,17.9,0.437,2.8,7.2,0.389,5,10.7,0.469,2.4,3.2,0.769,0.7,3.6,4.4,5.7,0.9,0.5,2.4,20.9,mccolcj01
Jordan Clarkson,30,UTA,SG,61,61,32.6,7.5,16.9,0.444,2.5,7.5,0.338,5,9.4,0.53,3.3,4,0.816,1.2,2.9,4,4.4,0.5,0.2,3,20.8,clarkjo01
Karl-Anthony Towns,27,MIN,PF,29,29,33,7.3,14.8,0.495,2.1,5.7,0.366,5.2,9.1,0.576,4.1,4.7,0.874,1.7,6.5,8.1,4.8,0.7,0.6,3,20.8,townska01
Tyrese Haliburton,22,IND,PG,56,56,33.6,7.4,15,0.49,2.9,7.2,0.4,4.5,7.8,0.572,3.1,3.6,0.871,0.6,3.1,3.7,10.4,1.6,0.4,2.5,20.7,halibty01
Jerami Grant,28,POR,PF,63,63,35.7,6.9,14.5,0.475,2.3,5.7,0.401,4.6,8.8,0.523,4.4,5.4,0.813,0.8,3.7,4.5,2.4,0.8,0.8,1.8,20.5,grantje01
Dejounte Murray,26,ATL,SG,74,74,36.4,8.3,17.8,0.464,1.8,5.2,0.344,6.5,12.6,0.514,2.1,2.6,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,20.5,murrade01
Bam Adebayo,25,MIA,C,75,75,34.6,8,14.9,0.54,0,0.2,0.083,8,14.7,0.545,4.3,5.4,0.806,2.5,6.7,9.2,3.2,1.2,0.8,2.5,20.4,adebaba01
Jordan Poole,23,GSW,PG,82,43,30,6.7,15.6,0.43,2.6,7.8,0.336,4.1,7.8,0.524,4.4,5.1,0.87,0.4,2.4,2.7,4.5,0.8,0.3,3.1,20.4,poolejo01
Tyrese Maxey,22,PHI,SG,60,41,33.6,7.3,15.2,0.481,2.7,6.2,0.434,4.7,9.1,0.513,3,3.6,0.845,0.4,2.6,2.9,3.5,0.8,0.1,1.3,20.3,maxeyty01
Kelly Oubre Jr.,27,CHO,SF,48,40,32.3,7.4,17.1,0.431,2.3,7.1,0.319,5.1,10,0.51,3.3,4.3,0.76,1.4,3.8,5.2,1.1,1.4,0.4,1.3,20.3,oubreke01
Mikal Bridges,26,2TM,SG,83,83,35.7,7.1,15.3,0.468,2,5.3,0.382,5.1,9.9,0.514,3.8,4.3,0.895,1,3.4,4.4,3.3,1.1,0.7,1.5,20.1,bridgmi01
Mikal Bridges,26,PHO,SF,56,56,36.4,6.3,13.6,0.463,1.8,4.7,0.387,4.5,9,0.503,2.8,3.1,0.897,1,3.3,4.3,3.6,1.2,0.8,1.4,17.2,bridgmi01
Mikal Bridges,26,BRK,SG,27,27,34.2,8.9,18.6,0.475,2.5,6.7,0.376,6.3,11.9,0.531,5.9,6.6,0.894,0.9,3.6,4.5,2.7,1,0.6,1.8,26.1,bridgmi01
Tyler Herro,23,MIA,SG,67,67,34.9,7.3,16.6,0.439,3,8,0.378,4.2,8.5,0.497,2.5,2.7,0.934,0.4,5,5.4,4.2,0.8,0.2,2.4,20.1,herroty01
Paolo Banchero,20,ORL,PF,72,72,33.8,6.7,15.6,0.427,1.2,4,0.298,5.5,11.6,0.471,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,20,banchpa01
Louis King,23,PHI,PF,1,0,29,8,13,0.615,4,8,0.5,4,5,0.8,0,1,0,2,2,4,2,1,0,2,20,kinglo02
Jamal Murray,25,DEN,PG,65,65,32.8,7.3,16,0.454,2.6,6.6,0.398,4.6,9.4,0.494,2.8,3.3,0.833,0.7,3.2,4,6.2,1,0.2,2.2,20,murraja01
Cade Cunningham,21,DET,PG,12,12,33.3,7.8,18.7,0.415,1.4,5.1,0.279,6.3,13.6,0.466,3,3.6,0.837,1,5.2,6.2,6,0.8,0.6,3.3,19.9,cunnica01
RJ Barrett,22,NYK,SG,73,73,33.9,7,16.1,0.434,1.7,5.3,0.31,5.3,10.8,0.495,4,5.4,0.74,0.8,4.2,5,2.8,0.4,0.2,2.2,19.6,barrerj01
Jrue Holiday,32,MIL,PG,67,65,32.6,7.3,15.3,0.479,2.4,6.1,0.384,5,9.1,0.542,2.3,2.6,0.859,1.2,3.9,5.1,7.4,1.2,0.4,2.9,19.3,holidjr01
Fred VanVleet,28,TOR,PG,69,69,36.7,6.3,16.1,0.393,3,8.8,0.342,3.3,7.3,0.455,3.7,4.1,0.898,0.4,3.6,4.1,7.2,1.8,0.6,2,19.3,vanvlfr01
Kevin Porter Jr.,22,HOU,PG,59,59,34.3,6.6,15,0.442,2.4,6.5,0.366,4.2,8.5,0.501,3.5,4.5,0.784,1.3,4,5.3,5.7,1.4,0.3,3.2,19.2,porteke02
Domantas Sabonis,26,SAC,C,79,79,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.9,10.8,0.639,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,19.1,sabondo01
Jaren Jackson Jr.,23,MEM,C,63,63,28.4,6.6,13,0.506,1.6,4.5,0.355,5,8.6,0.585,3.8,4.9,0.788,1.7,5,6.8,1,1,3,1.7,18.6,jacksja02
Franz Wagner,21,ORL,SF,80,80,32.6,6.8,14,0.485,1.6,4.5,0.361,5.2,9.5,0.544,3.4,4,0.842,0.9,3.2,4.1,3.5,1,0.2,2.1,18.6,wagnefr01
Devin Vassell,22,SAS,SG,38,32,31,6.9,15.7,0.439,2.7,7,0.387,4.2,8.7,0.48,2.1,2.6,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,18.5,vassede01
Deandre Ayton,24,PHO,C,67,67,30.4,7.8,13.2,0.589,0.1,0.4,0.292,7.7,12.9,0.597,2.3,3,0.76,2.6,7.4,10,1.7,0.6,0.8,1.8,18,aytonde01
Myles Turner,26,IND,C,62,62,29.4,6.5,11.8,0.548,1.5,4,0.373,5,7.8,0.638,3.5,4.5,0.783,1.4,6.1,7.5,1.4,0.6,2.3,1.7,18,turnemy01
D'Angelo Russell,26,2TM,PG,71,71,32.5,6.3,13.4,0.469,2.7,6.9,0.396,3.5,6.5,0.548,2.5,3,0.829,0.5,2.5,3,6.2,1,0.4,2.6,17.8,russeda01
D'Angelo Russell,26,MIN,PG,54,54,32.9,6.3,13.5,0.465,2.7,7,0.391,3.5,6.4,0.546,2.6,3.1,0.856,0.5,2.5,3.1,6.2,1.1,0.4,2.7,17.9,russeda01
D'Angelo Russell,26,LAL,PG,17,17,30.9,6.3,13,0.484,2.7,6.5,0.414,3.6,6.5,0.555,2.1,2.9,0.735,0.4,2.5,2.9,6.1,0.6,0.5,2.3,17.4,russeda01
Nikola Vučević,32,CHI,C,82,82,33.5,7.3,14,0.52,1.5,4.2,0.349,5.8,9.8,0.594,1.6,1.9,0.835,1.9,9.1,11,3.2,0.7,0.7,1.7,17.6,vucevni01
Michael Porter Jr.,24,DEN,SF,62,62,29,6.4,13.2,0.487,3,7.3,0.414,3.4,5.9,0.579,1.5,1.9,0.8,1,4.5,5.5,1,0.6,0.5,1.1,17.4,portemi01
Gary Trent Jr.,24,TOR,SG,66,44,32.1,6.1,14.2,0.433,2.5,6.8,0.369,3.6,7.3,0.493,2.6,3.1,0.839,0.5,2.2,2.6,1.6,1.6,0.2,0.8,17.4,trentga02
Spencer Dinwiddie,29,2TM,SG,79,79,34.5,5.8,13.3,0.438,2.3,6.2,0.369,3.5,7.1,0.498,3.4,4.2,0.812,0.4,3.1,3.4,6.5,0.8,0.3,1.8,17.3,dinwisp01
Spencer Dinwiddie,29,DAL,SG,53,53,34.1,6,13.1,0.455,2.6,6.4,0.405,3.4,6.7,0.504,3.2,3.9,0.821,0.4,2.7,3.1,5.3,0.7,0.3,1.7,17.7,dinwisp01
Spencer Dinwiddie,29,BRK,PG,26,26,35.3,5.5,13.7,0.404,1.7,5.7,0.289,3.9,8,0.488,3.8,4.7,0.797,0.3,3.8,4.1,9.1,1.1,0.3,2.1,16.5,dinwisp01
Andrew Wiggins,27,GSW,SF,37,37,32.2,6.8,14.3,0.473,2.4,6.1,0.396,4.4,8.2,0.53,1.2,1.9,0.611,1.6,3.4,5,2.3,1.2,0.8,1.3,17.1,wiggian01
Norman Powell,29,LAC,SG,60,8,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,7.1,0.534,3.8,4.6,0.812,0.4,2.5,2.9,1.8,0.8,0.3,1.7,17,powelno01
OG Anunoby,25,TOR,SF,67,67,35.6,6.3,13.2,0.476,2.1,5.5,0.387,4.2,7.7,0.539,2.1,2.5,0.838,1.4,3.5,5,2,1.9,0.7,2,16.8,anunoog01
Buddy Hield,30,IND,SF,80,73,31,5.9,13,0.458,3.6,8.5,0.425,2.3,4.5,0.518,1.3,1.6,0.822,0.8,4.2,5,2.8,1.2,0.3,1.7,16.8,hieldbu01
Bennedict Mathurin,20,IND,SG,78,17,28.5,5.3,12.2,0.434,1.3,4,0.323,4,8.2,0.488,4.8,5.8,0.828,1.1,3,4.1,1.5,0.6,0.2,1.9,16.7,mathube01
Josh Giddey,20,OKC,PF,76,76,31.1,7.1,14.7,0.482,1,3.1,0.325,6.1,11.6,0.524,1.4,1.9,0.731,1.9,5.9,7.9,6.2,0.8,0.4,2.8,16.6,giddejo01
Christian Wood,27,DAL,C,67,17,25.9,5.9,11.5,0.515,1.6,4.2,0.376,4.3,7.3,0.594,3.2,4.2,0.772,1.3,6,7.3,1.8,0.4,1.1,1.8,16.6,woodch01
Aaron Gordon,27,DEN,PF,68,68,30.2,6.3,11.2,0.564,0.9,2.5,0.347,5.4,8.6,0.628,2.8,4.6,0.608,2.4,4.1,6.6,3,0.8,0.8,1.4,16.3,gordoaa01
Jaden Ivey,20,DET,SG,74,73,31.1,5.5,13.3,0.416,1.6,4.7,0.343,3.9,8.6,0.457,3.6,4.8,0.747,1,2.9,3.9,5.2,0.8,0.2,3.2,16.3,iveyja01
Evan Mobley,21,CLE,PF,79,79,34.4,6.6,12,0.554,0.3,1.3,0.216,6.4,10.7,0.595,2.6,3.8,0.674,2.4,6.6,9,2.8,0.8,1.5,1.8,16.2,mobleev01
RaiQuan Gray,23,BRK,PF,1,0,35,6,12,0.5,2,5,0.4,4,7,0.571,2,2,1,3,6,9,7,0,1,4,16,grayra01
Brook Lopez,34,MIL,C,78,78,30.4,6.1,11.5,0.531,1.7,4.7,0.374,4.4,6.9,0.637,1.9,2.4,0.784,2,4.7,6.7,1.3,0.5,2.5,1.4,15.9,lopezbr01
Russell Westbrook,34,2TM,PG,73,24,29.1,5.9,13.6,0.436,1.2,3.9,0.311,4.7,9.7,0.487,2.8,4.3,0.656,1.2,4.6,5.8,7.5,1,0.5,3.5,15.9,westbru01
Russell Westbrook,34,LAL,PG,52,3,28.7,5.8,14,0.417,1.2,4.1,0.296,4.6,9.9,0.467,3,4.6,0.655,1.1,5,6.2,7.5,1,0.4,3.5,15.9,westbru01
Russell Westbrook,34,LAC,PG,21,21,30.2,6.1,12.5,0.489,1.2,3.5,0.356,4.9,9,0.54,2.4,3.6,0.658,1.4,3.4,4.9,7.6,1.1,0.5,3.4,15.8,westbru01
P.J. Washington,24,CHO,PF,73,73,32.6,5.9,13.4,0.444,2,5.9,0.348,3.9,7.5,0.518,1.7,2.4,0.73,1,3.9,4.9,2.4,0.9,1.1,1.5,15.7,washipj01
Cameron Johnson,26,2TM,PF,42,41,28.5,5.3,11.3,0.47,2.5,6.1,0.404,2.9,5.2,0.548,2.4,2.9,0.842,0.8,3.6,4.4,1.9,1.2,0.3,0.9,15.5,johnsca02
Cameron Johnson,26,PHO,PF,17,16,25.2,4.8,10.2,0.474,2.6,5.8,0.455,2.2,4.4,0.5,1.6,1.9,0.818,0.8,3,3.8,1.5,0.9,0.4,0.6,13.9,johnsca02
Cameron Johnson,26,BRK,PF,25,25,30.8,5.6,12,0.468,2.3,6.2,0.372,3.3,5.8,0.572,3,3.5,0.851,0.8,4,4.8,2.1,1.4,0.3,1.1,16.6,johnsca02
De'Andre Hunter,25,ATL,SF,67,67,31.7,5.7,12.3,0.461,1.5,4.3,0.35,4.2,8,0.521,2.6,3.1,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,15.4,huntede01
Scottie Barnes,21,TOR,SF,77,76,34.8,6,13.2,0.456,0.8,2.9,0.281,5.2,10.3,0.505,2.5,3.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2,15.3,barnesc01
Skylar Mays,25,POR,PG,6,6,31.5,5.7,11.3,0.5,2,4.3,0.462,3.7,7,0.524,2,2.2,0.923,0.3,2.8,3.2,8.3,1,0.2,1.7,15.3,mayssk01
Wendell Carter Jr.,23,ORL,C,57,54,29.6,5.6,10.8,0.525,1.4,3.9,0.356,4.2,6.8,0.624,2.5,3.4,0.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,15.2,cartewe01
Kevin Huerter,24,SAC,SG,75,75,29.4,5.6,11.5,0.485,2.7,6.8,0.402,2.9,4.7,0.604,1.3,1.7,0.725,0.6,2.8,3.3,2.9,1.1,0.3,1.3,15.2,huertke01
Khris Middleton,31,MIL,SF,33,19,24.3,5.4,12.3,0.436,1.5,4.9,0.315,3.8,7.4,0.516,2.8,3.1,0.902,0.8,3.4,4.2,4.9,0.7,0.2,2.2,15.1,middlkh01
Harrison Barnes,30,SAC,PF,82,82,32.5,4.6,9.6,0.473,1.6,4.3,0.374,3,5.3,0.553,4.3,5,0.847,1.1,3.4,4.5,1.6,0.7,0.1,1,15,barneha02
Malcolm Brogdon,30,BOS,PG,67,0,26,5.3,10.9,0.484,2,4.4,0.444,3.3,6.5,0.51,2.4,2.7,0.87,0.6,3.6,4.2,3.7,0.7,0.3,1.5,14.9,brogdma01
Immanuel Quickley,23,NYK,SG,81,21,28.9,5.2,11.6,0.448,2.1,5.6,0.37,3.1,6,0.521,2.5,3.1,0.819,0.7,3.4,4.2,3.4,1,0.2,1.2,14.9,quickim01
Alperen Şengün,20,HOU,C,75,72,28.9,5.9,10.7,0.553,0.3,0.8,0.333,5.6,9.9,0.57,2.7,3.8,0.715,3.2,5.8,9,3.9,0.9,0.9,2.6,14.8,sengual01
Tobias Harris,30,PHI,SF,74,74,32.9,5.7,11.4,0.501,1.7,4.4,0.389,4,7,0.57,1.5,1.7,0.876,0.9,4.8,5.7,2.5,0.9,0.5,1.2,14.7,harrito02
Gordon Hayward,32,CHO,SF,50,50,31.5,5.5,11.6,0.475,1,3.2,0.325,4.5,8.4,0.532,2.6,3.2,0.811,0.7,3.6,4.3,4.1,0.8,0.2,2,14.7,haywago01
Trey Murphy III,22,NOP,SF,79,65,31,4.9,10.1,0.484,2.6,6.3,0.406,2.3,3.8,0.611,2.2,2.4,0.905,0.7,2.8,3.6,1.4,1.1,0.5,0.8,14.5,murphtr02
Tim Hardaway Jr.,30,DAL,SF,71,45,30.3,4.8,11.9,0.401,3,7.7,0.385,1.8,4.2,0.431,1.8,2.3,0.77,0.3,3.2,3.5,1.8,0.7,0.2,0.8,14.4,hardati02
Jarrett Allen,24,CLE,C,68,68,32.6,5.9,9.2,0.644,0,0.1,0.1,5.9,9.1,0.653,2.4,3.3,0.733,3.3,6.5,9.8,1.7,0.8,1.2,1.4,14.3,allenja01
Dillon Brooks,27,MEM,SF,73,73,30.3,5.4,13.6,0.396,2,6,0.326,3.4,7.6,0.451,1.6,2.1,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,14.3,brookdi01
Collin Sexton,24,UTA,PG,48,15,23.9,4.9,9.8,0.506,1,2.5,0.393,3.9,7.2,0.546,3.4,4.1,0.819,0.8,1.4,2.2,2.9,0.6,0.1,1.8,14.3,sextoco01
Bobby Portis,27,MIL,PF,70,22,26,5.7,11.5,0.496,1.4,3.7,0.37,4.3,7.8,0.555,1.4,1.8,0.768,2.2,7.4,9.6,1.5,0.4,0.2,1.2,14.1,portibo01
Jonas Valančiūnas,30,NOP,C,79,79,24.9,5.6,10.3,0.547,0.5,1.4,0.349,5.2,8.9,0.577,2.3,2.8,0.826,2.8,7.3,10.2,1.8,0.3,0.7,2,14.1,valanjo01
Jalen Williams,21,OKC,SG,75,62,30.3,5.5,10.6,0.521,1,2.7,0.356,4.5,7.9,0.579,2.1,2.5,0.812,1.1,3.4,4.5,3.3,1.4,0.5,1.6,14.1,willija06
Bogdan Bogdanović,30,ATL,SG,54,9,27.9,5.1,11.3,0.447,2.7,6.7,0.406,2.4,4.6,0.506,1.2,1.4,0.831,0.4,2.6,3.1,2.8,0.8,0.3,1.2,14,bogdabo01
Markelle Fultz,24,ORL,PG,60,60,29.6,5.8,11.3,0.514,0.5,1.5,0.31,5.4,9.9,0.544,1.9,2.4,0.783,1.2,2.8,3.9,5.7,1.5,0.4,2.3,14,fultzma01
Chris Paul,37,PHO,PG,59,59,32,5,11.3,0.44,1.7,4.4,0.375,3.3,6.9,0.482,2.3,2.7,0.831,0.5,3.8,4.3,8.9,1.5,0.4,1.9,13.9,paulch01
Saddiq Bey,23,2TM,SF,77,37,27.6,4.6,10.9,0.422,2,5.4,0.361,2.6,5.4,0.483,2.7,3.1,0.861,1.3,3.4,4.7,1.5,0.9,0.2,0.9,13.8,beysa01
Saddiq Bey,23,DET,SF,52,30,28.8,4.7,11.7,0.404,1.9,5.6,0.345,2.8,6,0.46,3.5,4,0.861,1.1,3.5,4.7,1.6,1,0.2,1,14.8,beysa01
Saddiq Bey,23,ATL,SF,25,7,25.2,4.3,9.2,0.47,2,5,0.4,2.3,4.2,0.552,1,1.2,0.862,1.6,3.2,4.8,1.4,0.8,0,0.7,11.6,beysa01
Luguentz Dort,23,OKC,SF,74,73,30.7,4.6,11.8,0.388,1.8,5.5,0.33,2.8,6.3,0.44,2.7,3.5,0.772,1.7,2.9,4.6,2.1,1,0.3,1.2,13.7,dortlu01
